Date,Open,High,Low,Close,Volume,Return
2020-02-05 00:00:00+00:00,375.1300048828125,375.25,362.29998779296875,369.6700134277344,6437000,0.001788579292276049
2020-02-06 00:00:00+00:00,369.6000061035156,371.54998779296875,362.510009765625,366.95001220703125,3920400,-0.007357916849901169
2020-02-07 00:00:00+00:00,365.0400085449219,371.79998779296875,363.57000732421875,366.7699890136719,4385200,-0.0004905932344206887
2020-02-10 00:00:00+00:00,365.0,374.79998779296875,362.5199890136719,371.07000732421875,5294100,0.011724018974700101
2020-02-11 00:00:00+00:00,373.75,378.1099853515625,369.7200012207031,373.69000244140625,4772900,0.007060649110609107
2020-02-12 00:00:00+00:00,377.17999267578125,380.6199951171875,375.8800048828125,380.010009765625,4624800,0.016912433522247472
2020-02-13 00:00:00+00:00,376.9599914550781,385.3699951171875,376.510009765625,381.3999938964844,4485400,0.0036577566251916327
2020-02-14 00:00:00+00:00,381.4700012207031,385.1499938964844,379.42999267578125,380.3999938964844,3736300,-0.002621919286845631
2020-02-18 00:00:00+00:00,379.29998779296875,389.5400085449219,379.19000244140625,387.7799987792969,5173900,0.01940064406210462
2020-02-19 00:00:00+00:00,388.1199951171875,392.95001220703125,384.8999938964844,386.19000244140625,4896400,-0.00410025360486832
2020-02-20 00:00:00+00:00,386.55999755859375,389.70001220703125,376.67999267578125,386.0,4079400,-0.0004919921287581674
2020-02-21 00:00:00+00:00,385.3299865722656,387.32000732421875,377.8999938964844,380.07000732421875,3930100,-0.01536267532585811
2020-02-24 00:00:00+00:00,364.760009765625,372.82000732421875,361.0,368.70001220703125,6936400,-0.02991552845023182
2020-02-25 00:00:00+00:00,372.0,375.6499938964844,357.7200012207031,360.0899963378906,6481200,-0.023352361226139484
2020-02-26 00:00:00+00:00,366.30999755859375,382.0,365.0,379.239990234375,8934100,0.05318113274803382
2020-02-27 00:00:00+00:00,371.4599914550781,391.55999755859375,370.6000061035156,371.7099914550781,10967700,-0.019855497767108488
2020-02-28 00:00:00+00:00,364.2099914550781,376.7699890136719,356.79998779296875,369.0299987792969,11168600,-0.007209902174784899
2020-03-02 00:00:00+00:00,373.1099853515625,381.3599853515625,364.5,381.04998779296875,6997900,0.032571847962042266
2020-03-03 00:00:00+00:00,381.0299987792969,393.5199890136719,367.3999938964844,368.7699890136719,8364600,-0.03222673972625556
2020-03-04 00:00:00+00:00,377.7699890136719,384.010009765625,370.510009765625,383.7900085449219,5487300,0.040730048482044756
2020-03-05 00:00:00+00:00,381.0,391.3999938964844,368.6400146484375,372.7799987792969,8747000,-0.02868758831780871
2020-03-06 00:00:00+00:00,367.70001220703125,371.30999755859375,356.8500061035156,368.9700012207031,8147200,-0.010220498876200246
2020-03-09 00:00:00+00:00,343.8599853515625,357.4700012207031,341.7200012207031,346.489990234375,7405500,-0.06092639215100171
2020-03-10 00:00:00+00:00,356.42999267578125,364.5400085449219,347.8500061035156,364.1300048828125,7604400,0.05091060390086688
2020-03-11 00:00:00+00:00,358.9200134277344,362.9800109863281,344.7900085449219,349.9200134277344,6036000,-0.039024500218407754
2020-03-12 00:00:00+00:00,326.5,335.7200012207031,307.32000732421875,315.25,12071600,-0.09907982423787387
2020-03-13 00:00:00+00:00,330.510009765625,336.4200134277344,307.3900146484375,336.29998779296875,9458200,0.06677236413312837
2020-03-16 00:00:00+00:00,306.6300048828125,334.3500061035156,294.75,298.8399963378906,10559900,-0.11138861972882097
2020-03-17 00:00:00+00:00,306.19000244140625,322.8999938964844,290.25,319.75,10013900,0.06997056591603945
2020-03-18 00:00:00+00:00,302.3999938964844,331.5799865722656,300.0,315.4700012207031,12593600,-0.013385453570905037
2020-03-19 00:00:00+00:00,324.3299865722656,348.510009765625,316.82000732421875,332.0299987792969,10616000,0.05249309758301979
2020-03-20 00:00:00+00:00,342.30999755859375,350.489990234375,332.0,332.8299865722656,10853800,0.0024093840794805477
2020-03-23 00:00:00+00:00,347.8900146484375,366.1099853515625,340.8800048828125,360.2699890136719,13449400,0.08244450184313057
2020-03-24 00:00:00+00:00,369.989990234375,372.92999267578125,353.0299987792969,357.32000732421875,11638700,-0.00818825264221823
2020-03-25 00:00:00+00:00,361.0199890136719,362.0,339.1700134277344,342.3900146484375,8767200,-0.04178325414125028
2020-03-26 00:00:00+00:00,344.0,363.8399963378906,341.7300109863281,362.989990234375,7229600,0.060165234687376445
2020-03-27 00:00:00+00:00,359.0899963378906,368.55999755859375,353.0,357.1199951171875,7948800,-0.0161712313703124
2020-03-30 00:00:00+00:00,363.0,377.79998779296875,361.1700134277344,370.9599914550781,8622000,0.03875447056205594
2020-03-31 00:00:00+00:00,367.92999267578125,383.010009765625,366.44000244140625,375.5,9366500,0.012238539598606879
2020-04-01 00:00:00+00:00,376.04998779296875,380.2300109863281,361.0199890136719,364.0799865722656,6672500,-0.03041281871567081
2020-04-02 00:00:00+00:00,364.0799865722656,370.989990234375,360.05999755859375,370.0799865722656,4592500,0.01647989513647463
2020-04-03 00:00:00+00:00,367.4700012207031,370.8999938964844,357.510009765625,361.760009765625,4860800,-0.02248156373896748
2020-04-06 00:00:00+00:00,365.2200012207031,380.2900085449219,361.7099914550781,379.9599914550781,8183900,0.050309545549947376
2020-04-07 00:00:00+00:00,380.0,381.3299865722656,369.3399963378906,372.2799987792969,7046400,-0.020212635141848234
2020-04-08 00:00:00+00:00,374.010009765625,378.3900146484375,368.30999755859375,371.1199951171875,6908900,-0.003115944090235856
2020-04-09 00:00:00+00:00,371.05999755859375,372.1000061035156,363.0299987792969,370.7200012207031,7711300,-0.0010778020633409602
2020-04-13 00:00:00+00:00,371.30999755859375,400.510009765625,367.70001220703125,396.7200012207031,11692900,0.07013379346781257
2020-04-14 00:00:00+00:00,397.5,417.82000732421875,394.8500061035156,413.54998779296875,11581000,0.04242283353619669
2020-04-15 00:00:00+00:00,413.0,434.9800109863281,412.25,426.75,13561200,0.03191878272679194
2020-04-16 00:00:00+00:00,437.0,449.5199890136719,431.6099853515625,439.1700134277344,16128700,0.02910372215051993
2020-04-17 00:00:00+00:00,431.0,432.0,414.70001220703125,422.9599914550781,12616300,-0.036910584687093184
2020-04-20 00:00:00+00:00,435.1700134277344,444.489990234375,430.55999755859375,437.489990234375,12655800,0.03435312812758107
2020-04-21 00:00:00+00:00,444.7699890136719,447.0,425.6000061035156,433.8299865722656,23177600,-0.008365914063882096
2020-04-22 00:00:00+00:00,429.7300109863281,433.0,413.0,421.4200134277344,21084800,-0.028605614016181113
2020-04-23 00:00:00+00:00,419.260009765625,438.4100036621094,419.260009765625,426.70001220703125,13952300,0.01252906509197449
2020-04-24 00:00:00+00:00,425.0,427.1700134277344,415.8800048828125,424.989990234375,8658900,-0.004007550793850401
2020-04-27 00:00:00+00:00,425.0,429.0,420.8399963378906,421.3800048828125,6277500,-0.008494283240816247
2020-04-28 00:00:00+00:00,419.989990234375,421.0,402.9100036621094,403.8299865722656,10101200,-0.041648910976275655
2020-04-29 00:00:00+00:00,399.5299987792969,415.8599853515625,393.6000061035156,411.8900146484375,9693100,0.01995896378222395
2020-04-30 00:00:00+00:00,410.30999755859375,424.44000244140625,408.0,419.8500061035156,7954000,0.019325526650293412
2020-05-01 00:00:00+00:00,415.1000061035156,427.9700012207031,411.7300109863281,415.2699890136719,8299900,-0.010908698400053152
2020-05-04 00:00:00+00:00,417.7799987792969,428.5400085449219,414.8699951171875,428.1499938964844,7799100,0.031015978095128904
2020-05-05 00:00:00+00:00,427.55999755859375,431.0,421.55999755859375,424.67999267578125,6286300,-0.008104639192268892
2020-05-06 00:00:00+00:00,429.29998779296875,439.7699890136719,426.3900146484375,434.260009765625,6660700,0.02255820206994663
2020-05-07 00:00:00+00:00,436.8900146484375,438.8800048828125,430.6600036621094,436.5299987792969,5641900,0.00522725777788513
2020-05-08 00:00:00+00:00,434.1400146484375,442.0,433.6400146484375,435.54998779296875,5049300,-0.002245002609370772
2020-05-11 00:00:00+00:00,436.3299865722656,444.8900146484375,435.55999755859375,440.5199890136719,5486000,0.011410862954875256
2020-05-12 00:00:00+00:00,442.0,444.1700134277344,431.3599853515625,431.82000732421875,4598200,-0.019749346014768743
2020-05-13 00:00:00+00:00,435.69000244140625,447.0,427.2699890136719,438.2699890136719,7014600,0.014936736557021879
2020-05-14 00:00:00+00:00,444.8999938964844,452.3800048828125,432.82000732421875,441.95001220703125,9007500,0.008396703597344901
2020-05-15 00:00:00+00:00,440.70001220703125,455.0,437.510009765625,454.19000244140625,7244000,0.027695417799063593
2020-05-18 00:00:00+00:00,451.1600036621094,456.3599853515625,443.3500061035156,452.5799865722656,7773500,-0.003544806932090805
2020-05-19 00:00:00+00:00,453.3999938964844,458.9700012207031,450.4700012207031,451.0400085449219,4810500,-0.003402664883631279
2020-05-20 00:00:00+00:00,454.25,455.80999755859375,444.0,447.6700134277344,5607300,-0.007471610175024734
2020-05-21 00:00:00+00:00,448.55999755859375,448.9599914550781,430.25,436.25,9117300,-0.025509891404816742
2020-05-22 00:00:00+00:00,437.0,439.0899963378906,427.17999267578125,429.32000732421875,5422300,-0.0158853700304441
2020-05-26 00:00:00+00:00,427.7699890136719,428.5,413.1400146484375,414.7699890136719,7881100,-0.03389084613417237
2020-05-27 00:00:00+00:00,410.3800048828125,420.0199890136719,397.8599853515625,419.8900146484375,10446300,0.012344252888067286
2020-05-28 00:00:00+00:00,417.239990234375,422.3699951171875,411.5,413.44000244140625,5655100,-0.015361194555749691
2020-05-29 00:00:00+00:00,417.4599914550781,420.29998779296875,411.8500061035156,419.7300109863281,5254900,0.015213836367498734
2020-06-01 00:00:00+00:00,418.8299865722656,426.7200012207031,415.9800109863281,425.9200134277344,3743700,0.014747581253149677
2020-06-02 00:00:00+00:00,425.8699951171875,427.5899963378906,419.4599914550781,427.30999755859375,3494800,0.0032634863050293728
2020-06-03 00:00:00+00:00,426.95001220703125,427.1000061035156,418.04998779296875,421.9700012207031,4316000,-0.01249677369684854
2020-06-04 00:00:00+00:00,422.3900146484375,428.7099914550781,410.0299987792969,414.3299865722656,5410500,-0.01810558718945887
2020-06-05 00:00:00+00:00,407.2900085449219,420.239990234375,404.25,419.6000061035156,5099600,0.012719377554225808
2020-06-08 00:00:00+00:00,416.0,420.79998779296875,406.5,419.489990234375,5851500,-0.00026219224866619317
2020-06-09 00:00:00+00:00,421.6499938964844,434.7300109863281,420.30999755859375,434.04998779296875,6797000,0.03470880807062615
2020-06-10 00:00:00+00:00,436.0,439.69000244140625,430.54998779296875,434.4800109863281,4896900,0.0009907227403598284
2020-06-11 00:00:00+00:00,428.20001220703125,445.57000732421875,424.1600036621094,425.55999755859375,7462900,-0.02053031946736683
2020-06-12 00:00:00+00:00,429.0,434.05999755859375,412.45001220703125,418.07000732421875,6461100,-0.01760031553093455
2020-06-15 00:00:00+00:00,421.3999938964844,426.489990234375,415.4200134277344,425.5,4467900,0.017772125590485688
2020-06-16 00:00:00+00:00,425.760009765625,437.9599914550781,425.17999267578125,436.1300048828125,5507900,0.024982385153495823
2020-06-17 00:00:00+00:00,441.82000732421875,450.4599914550781,439.2200012207031,447.7699890136719,6529600,0.026689253205559815
2020-06-18 00:00:00+00:00,448.7300109863281,452.760009765625,442.79998779296875,449.8699951171875,4277600,0.004689921511134454
2020-06-19 00:00:00+00:00,449.1199951171875,453.9700012207031,445.6000061035156,453.7200012207031,5934500,0.008558041534894478
2020-06-22 00:00:00+00:00,455.010009765625,468.5899963378906,454.2099914550781,468.0400085449219,6272100,0.031561331406355864
2020-06-23 00:00:00+00:00,466.5,474.010009765625,464.5,466.260009765625,5948400,-0.0038030910751212232
2020-06-24 00:00:00+00:00,468.5400085449219,472.3599853515625,454.0,457.8500061035156,4826200,-0.018037154132812816
2020-06-25 00:00:00+00:00,458.8599853515625,467.010009765625,454.0,465.9100036621094,4134500,0.017604013216440784
2020-06-26 00:00:00+00:00,466.3900146484375,468.0299987792969,442.239990234375,443.3999938964844,6804700,-0.04831407265071275
2020-06-29 00:00:00+00:00,445.2300109863281,447.6700134277344,432.1400146484375,447.239990234375,4844000,0.008660343686849759
2020-06-30 00:00:00+00:00,450.0199890136719,457.5899963378906,447.0,455.0400085449219,4198500,0.017440341831818973
2020-07-01 00:00:00+00:00,454.0,488.2300109863281,454.0,485.6400146484375,9705900,0.06724684759339095
2020-07-02 00:00:00+00:00,485.6400146484375,492.2799987792969,475.5299987792969,476.8900146484375,6351500,-0.01801746095064727
2020-07-06 00:00:00+00:00,480.7699890136719,499.5,479.79998779296875,493.80999755859375,7839000,0.03547984313034869
2020-07-07 00:00:00+00:00,497.30999755859375,504.82000732421875,490.8299865722656,493.1600036621094,5669900,-0.0013162833877360391
2020-07-08 00:00:00+00:00,498.5799865722656,505.1000061035156,493.80999755859375,502.7799987792969,5691700,0.019506843713503308
2020-07-09 00:00:00+00:00,508.3999938964844,510.0,495.7799987792969,507.760009765625,5840500,0.009904950472212848
2020-07-10 00:00:00+00:00,519.72998046875,555.8800048828125,511.2799987792969,548.72998046875,21605600,0.08068766723483445
2020-07-13 00:00:00+00:00,567.97998046875,575.3699951171875,520.9600219726562,525.5,18399000,-0.04233408287425067
2020-07-14 00:00:00+00:00,517.0800170898438,525.5,490.489990234375,524.8800048828125,15083300,-0.0011798194427925512
2020-07-15 00:00:00+00:00,516.2999877929688,529.0,510.17999267578125,523.260009765625,10066700,-0.0030864104216528077
2020-07-16 00:00:00+00:00,526.47998046875,535.5399780273438,504.3599853515625,527.3900146484375,24499000,0.007892834930501191
2020-07-17 00:00:00+00:00,494.8699951171875,503.5899963378906,484.1400146484375,492.989990234375,24991400,-0.06522691643487755
2020-07-20 00:00:00+00:00,489.1400146484375,504.5,484.20001220703125,502.4100036621094,11940300,0.01910792027086794
2020-07-21 00:00:00+00:00,506.0,506.2200012207031,488.6099853515625,490.1000061035156,9113700,-0.024501895799974416
2020-07-22 00:00:00+00:00,492.19000244140625,497.20001220703125,487.20001220703125,489.82000732421875,6954100,-0.0005713094793100559
2020-07-23 00:00:00+00:00,491.1300048828125,491.8999938964844,472.0199890136719,477.5799865722656,7722000,-0.024988813378240105
2020-07-24 00:00:00+00:00,468.7699890136719,487.1700134277344,467.5400085449219,480.45001220703125,7746200,0.006009518228275557
2020-07-27 00:00:00+00:00,484.510009765625,496.9200134277344,482.30999755859375,495.6499938964844,7863100,0.031636968057570325
2020-07-28 00:00:00+00:00,496.0199890136719,497.7900085449219,487.760009765625,488.510009765625,5986700,-0.014405294499712173
2020-07-29 00:00:00+00:00,492.25,494.9200134277344,484.1300048828125,484.4800109863281,6611800,-0.008249572575248498
2020-07-30 00:00:00+00:00,480.7099914550781,488.3500061035156,477.510009765625,485.79998779296875,6608600,0.0027245227392422855
2020-07-31 00:00:00+00:00,488.2900085449219,494.79998779296875,484.5,488.8800048828125,5916300,0.006340092974963962
2020-08-03 00:00:00+00:00,490.8599853515625,503.0899963378906,490.2300109863281,498.6199951171875,5873100,0.01992306933622645
2020-08-04 00:00:00+00:00,498.6499938964844,510.44000244140625,498.6499938964844,509.6400146484375,5608000,0.022101038143606866
2020-08-05 00:00:00+00:00,508.67999267578125,510.1000061035156,501.20001220703125,502.1099853515625,4308200,-0.014775192450438568
2020-08-06 00:00:00+00:00,504.1099853515625,510.82000732421875,498.70001220703125,509.0799865722656,3725900,0.013881423242007251
2020-08-07 00:00:00+00:00,505.45001220703125,508.2900085449219,486.67999267578125,494.7300109863281,5910300,-0.028188056817080254
2020-08-10 00:00:00+00:00,493.3500061035156,497.4599914550781,478.6300048828125,483.3800048828125,4691200,-0.02294181846960819
2020-08-11 00:00:00+00:00,479.75,480.9200134277344,466.54998779296875,466.92999267578125,7329200,-0.03403122189760266
2020-08-12 00:00:00+00:00,471.3399963378906,482.489990234375,470.17999267578125,475.4700012207031,5439200,0.018289697982309283
2020-08-13 00:00:00+00:00,478.3999938964844,484.45001220703125,476.45001220703125,481.3299865722656,3008900,0.012324616351226725
2020-08-14 00:00:00+00:00,482.82000732421875,488.3299865722656,480.2099914550781,482.67999267578125,2943500,0.002804741323368498
2020-08-17 00:00:00+00:00,484.19000244140625,486.239990234375,479.1000061035156,482.3500061035156,2423500,-0.000683654962444824
2020-08-18 00:00:00+00:00,484.3500061035156,495.29998779296875,482.79998779296875,491.8699951171875,3505500,0.01973668268520523
2020-08-19 00:00:00+00:00,493.92999267578125,494.5,483.5,484.5299987792969,3156200,-0.01492263486440537
2020-08-20 00:00:00+00:00,484.69000244140625,498.94000244140625,483.8900146484375,497.8999938964844,5132500,0.027593740637053
2020-08-21 00:00:00+00:00,496.4599914550781,498.1300048828125,490.0,492.30999755859375,3921300,-0.011227146829515311
2020-08-24 00:00:00+00:00,495.44000244140625,501.0,483.1600036621094,488.80999755859375,4762200,-0.00710934171021671
2020-08-25 00:00:00+00:00,488.19000244140625,492.4700012207031,485.0899963378906,490.5799865722656,5727700,0.0036210163918746208
2020-08-26 00:00:00+00:00,492.5,549.0399780273438,492.0799865722656,547.530029296875,20373700,0.11608717086590792
2020-08-27 00:00:00+00:00,537.780029296875,541.0,521.25,526.27001953125,9062900,-0.038828938374259714
2020-08-28 00:00:00+00:00,532.0,539.0,522.0,523.8900146484375,4417500,-0.0045224025585428596
2020-08-31 00:00:00+00:00,521.1599731445312,531.989990234375,517.5800170898438,529.5599975585938,4941400,0.010822849742538443
2020-09-01 00:00:00+00:00,532.5999755859375,557.3900146484375,532.4500122070312,556.5499877929688,9572700,0.050966822189753236
2020-09-02 00:00:00+00:00,553.780029296875,556.5,537.3699951171875,552.8400268554688,5886900,-0.006665997698090065
2020-09-03 00:00:00+00:00,545.0,554.0,521.3200073242188,525.75,9071100,-0.049001565623885246
2020-09-04 00:00:00+00:00,520.1799926757812,527.3599853515625,485.9800109863281,516.0499877929688,8270100,-0.018449856789408026
2020-09-08 00:00:00+00:00,498.3999938964844,522.0,495.0,507.0199890136719,5572700,-0.017498302476308902
2020-09-09 00:00:00+00:00,519.2100219726562,520.0,492.57000732421875,500.19000244140625,6848100,-0.013470842807504102
2020-09-10 00:00:00+00:00,503.3500061035156,506.2900085449219,478.8399963378906,480.6700134277344,6240200,-0.03902514828044468
2020-09-11 00:00:00+00:00,486.489990234375,493.7300109863281,476.80999755859375,482.0299987792969,5035200,0.002829353430775061
2020-09-14 00:00:00+00:00,480.6199951171875,488.989990234375,471.29998779296875,476.260009765625,7359100,-0.011970186561591434
2020-09-15 00:00:00+00:00,484.0,497.4700012207031,481.6300048828125,495.989990234375,5337000,0.04142690980596808
2020-09-16 00:00:00+00:00,499.989990234375,504.6600036621094,483.30999755859375,483.8599853515625,4394900,-0.024456148554692803
2020-09-17 00:00:00+00:00,475.1600036621094,478.3999938964844,463.2699890136719,470.20001220703125,5379300,-0.028231251928398704
2020-09-18 00:00:00+00:00,472.510009765625,479.3999938964844,458.6000061035156,469.9599914550781,6717700,-0.0005104652184642067
2020-09-21 00:00:00+00:00,467.69000244140625,487.7799987792969,466.32000732421875,487.3500061035156,5457500,0.037003181046529
2020-09-22 00:00:00+00:00,489.010009765625,491.82000732421875,479.260009765625,491.1700134277344,3482300,0.00783832415384711
2020-09-23 00:00:00+00:00,491.0400085449219,491.0400085449219,469.0,470.6099853515625,3726400,-0.041859290091203594
2020-09-24 00:00:00+00:00,470.5299987792969,477.0,467.82000732421875,473.0799865722656,3727200,0.005248510013781349
2020-09-25 00:00:00+00:00,474.3900146484375,484.8699951171875,468.0299987792969,482.8800048828125,3769400,0.020715351713678665
2020-09-28 00:00:00+00:00,489.1099853515625,492.0,477.8800048828125,490.6499938964844,4773500,0.016090931359971083
2020-09-29 00:00:00+00:00,489.5,496.2900085449219,486.5299987792969,493.4800109863281,3541500,0.005767893865378904
2020-09-30 00:00:00+00:00,492.57000732421875,504.6300048828125,489.2699890136719,500.0299987792969,4634100,0.01327305594380035
2020-10-01 00:00:00+00:00,506.0299987792969,529.5499877929688,503.6000061035156,527.510009765625,8153700,0.05495672470334578
2020-10-02 00:00:00+00:00,516.4299926757812,526.3699951171875,502.70001220703125,503.05999755859375,6071200,-0.0463498545134613
2020-10-05 00:00:00+00:00,506.79998779296875,520.989990234375,501.70001220703125,520.6500244140625,4088100,0.034966061584771335
2020-10-06 00:00:00+00:00,518.719970703125,521.8200073242188,504.1600036621094,505.8699951171875,4199000,-0.028387647371203695
2020-10-07 00:00:00+00:00,518.0,536.489990234375,515.8200073242188,534.6599731445312,7988700,0.056911811938311185
2020-10-08 00:00:00+00:00,533.47998046875,535.0,524.1500244140625,531.7899780273438,5386500,-0.005367888492396444
2020-10-09 00:00:00+00:00,537.8300170898438,544.280029296875,535.0,539.4400024414062,4781300,0.014385424190278995
2020-10-12 00:00:00+00:00,548.8099975585938,551.8099975585938,538.239990234375,539.8099975585938,5391100,0.0006858874305075702
2020-10-13 00:00:00+00:00,540.5599975585938,557.6500244140625,537.2000122070312,554.0900268554688,5602500,0.026453806638371713
2020-10-14 00:00:00+00:00,562.6099853515625,572.489990234375,541.0,541.4500122070312,9499000,-0.02281220385822713
2020-10-15 00:00:00+00:00,545.52001953125,551.219970703125,535.0999755859375,541.9400024414062,5113100,0.0009049593191026162
2020-10-16 00:00:00+00:00,549.5,554.3300170898438,530.030029296875,530.7899780273438,6347400,-0.020574278266657475
2020-10-19 00:00:00+00:00,537.0700073242188,541.7999877929688,525.3800048828125,530.719970703125,7567500,-0.0001318927016650262
2020-10-20 00:00:00+00:00,528.1400146484375,533.780029296875,522.260009765625,525.4199829101562,10047200,-0.009986411074652146
2020-10-21 00:00:00+00:00,501.0299987792969,506.8500061035156,488.25,489.04998779296875,17405700,-0.06922080678345
2020-10-22 00:00:00+00:00,494.69000244140625,495.1400146484375,482.0,485.2300109863281,6997900,-0.007811015033207136
2020-10-23 00:00:00+00:00,488.1099853515625,490.05999755859375,481.3500061035156,488.2799987792969,4927900,0.0062856536568483
2020-10-26 00:00:00+00:00,487.0299987792969,496.82000732421875,478.8999938964844,488.239990234375,6186100,-8.193770996534067e-05
2020-10-27 00:00:00+00:00,490.010009765625,490.489990234375,482.92999267578125,488.92999267578125,3627200,0.0014132444191534699
2020-10-28 00:00:00+00:00,486.3599853515625,494.0,483.2799987792969,486.239990234375,5992700,-0.005501815150845246
2020-10-29 00:00:00+00:00,488.5,513.9000244140625,479.3399963378906,504.2099914550781,11120700,0.03695706149558231
2020-10-30 00:00:00+00:00,502.010009765625,505.8800048828125,472.2099914550781,475.739990234375,7807900,-0.056464571712557254
2020-11-02 00:00:00+00:00,478.8699951171875,486.29998779296875,475.0,484.1199951171875,4408200,0.017614674096840366
2020-11-03 00:00:00+00:00,484.92999267578125,495.30999755859375,478.760009765625,487.2200012207031,3690200,0.006403383737053181
2020-11-04 00:00:00+00:00,495.3599853515625,507.7300109863281,493.9800109863281,496.95001220703125,5137300,0.019970467062005115
2020-11-05 00:00:00+00:00,506.55999755859375,518.72998046875,503.45001220703125,513.760009765625,5372800,0.03382633493444942
2020-11-06 00:00:00+00:00,515.0,515.2100219726562,502.510009765625,514.72998046875,4236300,0.0018879840483643218
